is_canceled,deposit_type,lead_time,country
1,No Deposit,23,PRT
0,No Deposit,87,ESP
0,No Deposit,19,PRT
0,No Deposit,21,PRT
0,No Deposit,19,PRT
1,No Deposit,23,PRT
1,No Deposit,89,PRT
0,No Deposit,0,CHE
0,No Deposit,0,PRT
0,No Deposit,0,PRT
0,No Deposit,0,PRT
0,No Deposit,0,rare
0,No Deposit,38,ESP
0,No Deposit,21,ESP
1,No Deposit,34,PRT
1,No Deposit,51,PRT
0,No Deposit,38,ESP
0,No Deposit,0,PRT
1,No Deposit,84,PRT
1,No Deposit,63,PRT
0,No Deposit,7,PRT
1,No Deposit,91,PRT
0,No Deposit,81,PRT
0,No Deposit,6,ESP
1,No Deposit,64,PRT
0,No Deposit,52,PRT
1,No Deposit,22,PRT
0,No Deposit,150,rare
0,No Deposit,64,rare
1,No Deposit,22,PRT
0,No Deposit,3,PRT
0,No Deposit,68,PRT
0,No Deposit,35,PRT
0,No Deposit,2,USA
1,No Deposit,11,PRT
1,No Deposit,80,PRT
1,No Deposit,80,PRT
0,No Deposit,72,ESP
1,No Deposit,80,PRT
0,No Deposit,77,PRT
0,No Deposit,31,PRT
1,No Deposit,77,PRT
0,No Deposit,93,ESP
0,No Deposit,31,PRT
0,No Deposit,89,PRT
1,No Deposit,68,PRT
1,No Deposit,72,PRT
0,No Deposit,65,PRT
1,No Deposit,71,PRT
1,No Deposit,65,PRT
0,No Deposit,89,PRT
1,No Deposit,98,PRT
0,No Deposit,26,PRT
1,No Deposit,67,PRT
1,No Deposit,54,PRT
0,No Deposit,75,IRL
1,No Deposit,78,PRT
1,No Deposit,53,PRT
1,No Deposit,65,PRT
0,No Deposit,84,PRT
1,No Deposit,47,PRT
0,No Deposit,37,PRT
0,No Deposit,37,PRT
1,No Deposit,4,PRT
1,No Deposit,12,PRT
0,No Deposit,0,GBR
0,No Deposit,2,rare
1,No Deposit,11,PRT
1,No Deposit,143,PRT
1,No Deposit,99,PRT
1,No Deposit,22,PRT
1,No Deposit,15,PRT
1,No Deposit,66,PRT
1,No Deposit,55,PRT
1,No Deposit,79,PRT
1,No Deposit,66,PRT
0,No Deposit,95,PRT
1,No Deposit,151,PRT
1,No Deposit,54,PRT
1,No Deposit,122,PRT
1,No Deposit,132,PRT
0,No Deposit,58,PRT
1,No Deposit,98,PRT
1,No Deposit,126,PRT
1,No Deposit,97,PRT
0,No Deposit,96,PRT
0,No Deposit,125,PRT
0,No Deposit,80,GBR
1,No Deposit,110,PRT
1,No Deposit,157,PRT
1,No Deposit,108,PRT
0,No Deposit,74,IRL
0,No Deposit,79,PRT
1,No Deposit,79,PRT
1,No Deposit,116,PRT
0,No Deposit,80,PRT
1,No Deposit,93,PRT
1,No Deposit,87,PRT
1,No Deposit,13,PRT
1,No Deposit,56,PRT
1,No Deposit,1,PRT
0,No Deposit,13,PRT
0,No Deposit,13,PRT
1,No Deposit,81,PRT
1,No Deposit,24,PRT
0,No Deposit,57,PRT
0,No Deposit,74,rare
0,No Deposit,126,PRT
0,No Deposit,126,PRT
1,No Deposit,147,PRT
0,No Deposit,68,PRT
0,No Deposit,57,GBR
0,No Deposit,10,PRT
0,No Deposit,92,IRL
0,No Deposit,92,IRL
0,No Deposit,1,ESP
0,No Deposit,91,ESP
1,No Deposit,33,PRT
0,No Deposit,16,IRL
0,No Deposit,128,POL
0,No Deposit,61,ESP
1,No Deposit,23,PRT
1,No Deposit,23,PRT
1,No Deposit,29,PRT
1,No Deposit,98,PRT
0,No Deposit,98,GBR
0,No Deposit,138,PRT
1,No Deposit,82,PRT
1,No Deposit,100,PRT
0,No Deposit,0,USA
0,No Deposit,65,GBR
0,No Deposit,64,rare
1,No Deposit,56,PRT
1,No Deposit,94,PRT
1,No Deposit,58,PRT
0,No Deposit,80,rare
0,No Deposit,40,PRT
0,No Deposit,102,GBR
0,No Deposit,16,ESP
0,No Deposit,24,ESP
1,No Deposit,18,PRT
1,No Deposit,95,PRT
1,No Deposit,36,PRT
0,No Deposit,16,PRT
0,No Deposit,50,IRL
0,No Deposit,76,FRA
0,No Deposit,112,FRA
0,No Deposit,16,PRT
0,No Deposit,51,ESP
0,No Deposit,13,PRT
1,No Deposit,22,PRT
0,No Deposit,32,CHE
0,No Deposit,51,ESP
0,No Deposit,65,IRL
1,No Deposit,63,PRT
0,No Deposit,35,ESP
0,No Deposit,37,ESP
0,No Deposit,35,IRL
1,No Deposit,71,PRT
0,No Deposit,71,IRL
0,No Deposit,77,IRL
0,No Deposit,0,PRT
1,No Deposit,21,PRT
1,No Deposit,87,PRT
0,No Deposit,54,PRT
1,No Deposit,156,PRT
0,No Deposit,46,PRT
0,No Deposit,46,PRT
1,No Deposit,72,PRT
0,No Deposit,85,PRT
0,No Deposit,36,ESP
0,No Deposit,65,PRT
1,No Deposit,68,PRT
0,No Deposit,46,PRT
0,No Deposit,22,PRT
0,No Deposit,12,PRT
1,No Deposit,42,PRT
0,No Deposit,72,PRT
1,No Deposit,112,PRT
0,No Deposit,102,PRT
1,No Deposit,80,PRT
1,No Deposit,72,PRT
0,No Deposit,151,PRT
1,No Deposit,99,PRT
0,No Deposit,151,PRT
0,No Deposit,66,PRT
1,No Deposit,44,PRT
0,No Deposit,46,PRT
0,No Deposit,70,PRT
0,No Deposit,92,ESP
0,No Deposit,6,ESP
1,No Deposit,23,PRT
1,No Deposit,79,PRT
1,No Deposit,41,PRT
1,No Deposit,58,PRT
0,No Deposit,62,ESP
1,No Deposit,83,PRT
0,No Deposit,82,PRT
0,No Deposit,69,FRA
1,No Deposit,64,PRT
1,No Deposit,116,PRT
0,No Deposit,20,IRL
0,No Deposit,132,PRT
1,No Deposit,33,PRT
0,No Deposit,62,IRL
1,No Deposit,127,PRT
1,No Deposit,78,PRT
1,No Deposit,29,PRT
1,No Deposit,31,PRT
1,No Deposit,9,PRT
0,No Deposit,59,GBR
0,No Deposit,40,PRT
0,No Deposit,0,PRT
0,No Deposit,30,PRT
0,No Deposit,0,PRT
1,No Deposit,35,PRT
0,No Deposit,84,ESP
1,No Deposit,25,PRT
0,No Deposit,103,PRT
1,No Deposit,35,PRT
1,No Deposit,26,PRT
1,No Deposit,55,PRT
0,No Deposit,76,POL
1,No Deposit,102,PRT
0,No Deposit,58,PRT
0,No Deposit,11,PRT
1,No Deposit,33,PRT
0,No Deposit,11,PRT
1,No Deposit,61,PRT
1,No Deposit,89,PRT
1,No Deposit,89,PRT
0,No Deposit,37,GBR
1,No Deposit,70,PRT
1,No Deposit,54,PRT
0,No Deposit,69,ROU
1,No Deposit,71,PRT
1,No Deposit,49,PRT
1,No Deposit,50,PRT
1,No Deposit,74,PRT
1,No Deposit,74,PRT
1,No Deposit,118,PRT
1,No Deposit,42,PRT
1,No Deposit,77,PRT
1,No Deposit,84,PRT
0,No Deposit,43,ROU
1,No Deposit,73,PRT
1,No Deposit,73,PRT
0,No Deposit,0,ESP
0,No Deposit,2,PRT
1,No Deposit,2,PRT
0,No Deposit,0,PRT
0,No Deposit,76,IRL
1,No Deposit,41,PRT
1,No Deposit,44,PRT
1,No Deposit,93,PRT
1,No Deposit,106,PRT
0,No Deposit,57,PRT
1,No Deposit,29,PRT
0,No Deposit,1,PRT
0,No Deposit,41,PRT
0,No Deposit,90,IRL
1,No Deposit,57,PRT
1,No Deposit,57,PRT
1,No Deposit,41,PRT
1,No Deposit,61,PRT
0,No Deposit,49,ESP
1,No Deposit,57,PRT
1,No Deposit,31,PRT
1,No Deposit,62,PRT
0,No Deposit,43,ESP
0,No Deposit,27,rare
1,No Deposit,106,PRT
0,No Deposit,45,IRL
1,No Deposit,106,PRT
1,No Deposit,108,PRT
0,No Deposit,49,IRL
0,No Deposit,10,GBR
1,No Deposit,108,PRT
0,No Deposit,30,ESP
1,No Deposit,164,PRT
1,No Deposit,164,PRT
0,No Deposit,0,PRT
1,No Deposit,46,PRT
0,No Deposit,31,rare
0,No Deposit,34,PRT
1,No Deposit,66,PRT
0,No Deposit,4,PRT
0,No Deposit,23,ESP
0,No Deposit,31,rare
0,No Deposit,32,rare
1,No Deposit,42,PRT
0,No Deposit,30,PRT
1,No Deposit,30,PRT
0,No Deposit,10,PRT
0,No Deposit,11,PRT
0,No Deposit,11,PRT
0,No Deposit,8,rare
0,No Deposit,39,PRT
0,No Deposit,4,PRT
0,No Deposit,34,PRT
1,No Deposit,55,PRT
0,No Deposit,25,FRA
0,No Deposit,106,PRT
0,No Deposit,30,rare
1,No Deposit,1,PRT
1,No Deposit,22,PRT
1,No Deposit,42,PRT
0,No Deposit,67,IRL
1,No Deposit,35,PRT
0,No Deposit,21,PRT
0,No Deposit,50,ROU
0,No Deposit,28,ESP
0,No Deposit,30,GBR
0,No Deposit,127,PRT
1,No Deposit,29,PRT
0,No Deposit,66,GBR
1,No Deposit,59,PRT
0,No Deposit,28,PRT
1,No Deposit,59,PRT
0,No Deposit,0,ESP
0,No Deposit,47,PRT
0,No Deposit,47,rare
0,No Deposit,47,PRT
0,No Deposit,57,PRT
0,No Deposit,1,PRT
0,No Deposit,4,PRT
1,No Deposit,32,PRT
1,No Deposit,24,PRT
0,No Deposit,11,PRT
0,No Deposit,136,PRT
0,No Deposit,2,PRT
1,No Deposit,54,PRT
1,No Deposit,87,PRT
1,No Deposit,98,PRT
0,No Deposit,9,PRT
0,No Deposit,2,PRT
0,No Deposit,11,PRT
0,No Deposit,11,PRT
1,No Deposit,69,PRT
0,No Deposit,37,rare
0,No Deposit,103,GBR
0,No Deposit,5,GBR
0,No Deposit,34,GBR
0,No Deposit,44,IRL
0,No Deposit,83,ROU
0,No Deposit,83,ROU
1,No Deposit,72,PRT
1,No Deposit,143,PRT
1,No Deposit,47,PRT
1,No Deposit,104,PRT
0,No Deposit,25,PRT
0,No Deposit,82,FRA
1,No Deposit,104,PRT
1,No Deposit,346,PRT
0,No Deposit,0,rare
0,No Deposit,35,PRT
0,No Deposit,34,rare
0,No Deposit,83,BEL
0,No Deposit,41,ESP
0,No Deposit,26,FRA
1,No Deposit,143,PRT
0,No Deposit,26,rare
1,No Deposit,0,PRT
1,No Deposit,42,PRT
0,No Deposit,6,ESP
0,No Deposit,28,ESP
0,No Deposit,26,PRT
0,No Deposit,10,PRT
0,No Deposit,59,PRT
1,No Deposit,159,PRT
1,No Deposit,124,PRT
1,No Deposit,60,PRT
0,No Deposit,26,rare
0,No Deposit,160,IRL
0,No Deposit,68,IRL
1,No Deposit,38,PRT
1,No Deposit,47,PRT
0,No Deposit,48,PRT
0,No Deposit,48,ESP
0,No Deposit,27,PRT
1,No Deposit,71,PRT
1,No Deposit,85,PRT
1,No Deposit,132,PRT
0,No Deposit,50,PRT
0,No Deposit,122,PRT
0,No Deposit,64,PRT
0,No Deposit,48,PRT
0,No Deposit,0,PRT
1,No Deposit,14,PRT
0,No Deposit,5,PRT
1,No Deposit,161,PRT
0,No Deposit,62,PRT
0,No Deposit,333,PRT
0,No Deposit,27,ESP
1,No Deposit,73,PRT
0,No Deposit,123,GBR
1,No Deposit,27,PRT
1,No Deposit,97,PRT
0,No Deposit,73,GBR
1,No Deposit,97,PRT
0,No Deposit,27,ESP
0,No Deposit,27,ESP
1,No Deposit,27,PRT
0,No Deposit,140,PRT
0,No Deposit,62,rare
0,No Deposit,381,GBR
0,No Deposit,0,PRT
1,No Deposit,149,PRT
1,No Deposit,1,PRT
0,No Deposit,4,USA
0,No Deposit,104,GBR
0,No Deposit,68,PRT
1,No Deposit,4,IRL
1,No Deposit,71,PRT
1,No Deposit,149,PRT
0,No Deposit,1,ESP
0,No Deposit,55,PRT
0,No Deposit,154,rare
0,No Deposit,154,rare
0,No Deposit,57,ESP
0,No Deposit,29,PRT
0,No Deposit,154,rare
0,No Deposit,154,PRT
0,No Deposit,6,FRA
1,No Deposit,304,PRT
0,No Deposit,29,PRT
0,No Deposit,29,PRT
0,No Deposit,29,ESP
0,No Deposit,29,PRT
0,No Deposit,297,IRL
1,No Deposit,297,PRT
0,No Deposit,52,PRT
0,No Deposit,92,ESP
0,No Deposit,52,PRT
0,No Deposit,56,GBR
0,No Deposit,65,IRL
0,No Deposit,50,GBR
0,No Deposit,163,ESP
1,No Deposit,48,PRT
0,No Deposit,327,GBR
0,No Deposit,0,rare
1,No Deposit,1,PRT
0,No Deposit,1,FRA
0,No Deposit,0,ESP
0,Refundable,14,IRL
0,No Deposit,88,ESP
1,No Deposit,105,PRT
0,No Deposit,0,ESP
1,No Deposit,77,PRT
0,No Deposit,15,PRT
1,No Deposit,29,PRT
0,No Deposit,28,PRT
1,No Deposit,23,PRT
0,No Deposit,28,DEU
0,No Deposit,3,ESP
1,No Deposit,28,PRT
0,No Deposit,0,PRT
0,No Deposit,4,PRT
0,No Deposit,63,ESP
0,No Deposit,67,CHE
1,No Deposit,29,PRT
0,No Deposit,73,GBR
0,No Deposit,51,ESP
0,No Deposit,150,CHE
0,No Deposit,23,PRT
0,No Deposit,67,GBR
1,No Deposit,30,PRT
1,No Deposit,15,PRT
0,No Deposit,68,PRT
0,No Deposit,47,PRT
0,No Deposit,47,PRT
1,No Deposit,74,PRT
1,No Deposit,333,PRT
0,No Deposit,26,GBR
0,No Deposit,25,USA
0,No Deposit,71,PRT
1,No Deposit,314,PRT
0,No Deposit,54,rare
1,No Deposit,74,PRT
0,No Deposit,74,GBR
0,No Deposit,26,GBR
1,No Deposit,94,PRT
1,No Deposit,54,PRT
0,No Deposit,52,ESP
0,No Deposit,47,GBR
1,No Deposit,74,PRT
1,No Deposit,1,PRT
1,No Deposit,50,PRT
1,No Deposit,155,PRT
1,No Deposit,323,PRT
0,No Deposit,340,rare
0,No Deposit,103,DEU
0,No Deposit,356,GBR
0,No Deposit,40,PRT
1,No Deposit,116,PRT
0,No Deposit,74,PRT
0,No Deposit,25,ESP
1,No Deposit,32,PRT
1,No Deposit,12,PRT
1,No Deposit,26,PRT
1,No Deposit,73,PRT
1,No Deposit,26,PRT
1,No Deposit,27,PRT
0,No Deposit,110,ESP
1,No Deposit,75,PRT
0,No Deposit,61,ESP
1,No Deposit,60,PRT
1,No Deposit,61,PRT
0,No Deposit,57,PRT
0,No Deposit,61,ESP
0,No Deposit,47,GBR
0,No Deposit,30,IRL
0,No Deposit,59,GBR
0,No Deposit,78,PRT
1,No Deposit,142,PRT
0,No Deposit,94,PRT
0,No Deposit,69,PRT
0,No Deposit,78,PRT
0,No Deposit,115,GBR
0,No Deposit,128,IRL
1,No Deposit,90,PRT
0,No Deposit,328,GBR
1,No Deposit,136,PRT
0,No Deposit,143,DEU
0,No Deposit,90,IRL
0,No Deposit,144,GBR
1,No Deposit,336,PRT
0,No Deposit,90,ESP
0,No Deposit,35,PRT
0,No Deposit,4,PRT
1,No Deposit,55,PRT
0,No Deposit,0,PRT
0,No Deposit,2,PRT
0,No Deposit,112,IRL
1,No Deposit,105,PRT
1,No Deposit,109,PRT
1,No Deposit,40,PRT
1,No Deposit,75,PRT
0,No Deposit,30,ESP
1,No Deposit,144,PRT
0,No Deposit,248,GBR
0,No Deposit,0,PRT
1,No Deposit,302,PRT
1,No Deposit,302,PRT
1,No Deposit,61,PRT
1,No Deposit,12,PRT
1,No Deposit,47,PRT
0,No Deposit,11,PRT
0,No Deposit,117,GBR
0,No Deposit,160,GBR
0,No Deposit,175,GBR
0,No Deposit,71,GBR
1,No Deposit,344,PRT
0,No Deposit,12,PRT
0,No Deposit,382,GBR
1,No Deposit,0,PRT
0,No Deposit,0,ESP
0,No Deposit,28,PRT
0,No Deposit,58,CHE
1,No Deposit,0,PRT
1,No Deposit,20,PRT
0,No Deposit,48,ESP
0,No Deposit,2,PRT
0,No Deposit,0,PRT
0,No Deposit,137,PRT
1,No Deposit,1,PRT
0,No Deposit,130,rare
0,No Deposit,130,rare
0,No Deposit,118,GBR
0,No Deposit,146,DEU
1,No Deposit,159,PRT
1,No Deposit,78,PRT
1,No Deposit,159,PRT
0,No Deposit,49,rare
0,No Deposit,1,GBR
0,No Deposit,31,BEL
1,No Deposit,114,PRT
0,No Deposit,170,GBR
1,No Deposit,27,PRT
0,No Deposit,166,PRT
1,No Deposit,114,PRT
0,No Deposit,108,rare
0,No Deposit,82,GBR
0,No Deposit,113,IRL
1,No Deposit,94,PRT
0,No Deposit,0,GBR
0,No Deposit,3,PRT
0,No Deposit,12,PRT
1,No Deposit,132,PRT
0,No Deposit,12,rare
1,No Deposit,56,PRT
0,No Deposit,140,rare
1,No Deposit,147,PRT
0,No Deposit,140,DEU
0,No Deposit,97,GBR
0,No Deposit,160,GBR
0,No Deposit,91,GBR
0,No Deposit,111,GBR
1,No Deposit,80,PRT
0,No Deposit,90,FRA
0,No Deposit,338,GBR
0,No Deposit,167,IRL
0,No Deposit,2,rare
0,No Deposit,0,FRA
0,No Deposit,73,DEU
0,No Deposit,0,ESP
0,No Deposit,63,POL
0,No Deposit,3,GBR
0,No Deposit,8,PRT
0,No Deposit,1,ESP
0,No Deposit,70,FRA
0,No Deposit,4,PRT
0,No Deposit,157,GBR
0,No Deposit,1,rare
0,No Deposit,1,PRT
0,No Deposit,8,FRA
0,No Deposit,102,GBR
1,No Deposit,310,PRT
0,No Deposit,11,GBR
1,No Deposit,148,PRT
0,No Deposit,165,GBR
1,No Deposit,101,PRT
1,No Deposit,101,PRT
0,No Deposit,9,ESP
1,No Deposit,172,PRT
1,No Deposit,171,PRT
0,No Deposit,143,rare
1,No Deposit,145,PRT
1,No Deposit,121,PRT
0,No Deposit,0,DEU
0,No Deposit,96,PRT
0,No Deposit,136,GBR
1,No Deposit,340,PRT
0,No Deposit,2,IRL
0,No Deposit,170,rare
0,No Deposit,149,DEU
0,No Deposit,0,IRL
1,No Deposit,127,PRT
1,No Deposit,149,PRT
0,No Deposit,19,DEU
1,No Deposit,12,PRT
1,No Deposit,178,PRT
0,No Deposit,12,ESP
0,No Deposit,26,PRT
0,No Deposit,2,PRT
1,No Deposit,10,PRT
1,No Deposit,120,PRT
1,No Deposit,123,ESP
0,No Deposit,137,GBR
0,No Deposit,104,GBR
0,No Deposit,172,IRL
0,No Deposit,305,IRL
0,No Deposit,83,PRT
0,No Deposit,173,GBR
1,No Deposit,94,PRT
0,No Deposit,118,GBR
0,No Deposit,156,rare
0,No Deposit,21,GBR
1,No Deposit,17,PRT
0,No Deposit,128,PRT
0,No Deposit,34,PRT
0,No Deposit,19,PRT
1,No Deposit,108,PRT
0,No Deposit,25,PRT
0,No Deposit,107,GBR
0,No Deposit,11,GBR
1,No Deposit,94,PRT
0,No Deposit,83,IRL
0,No Deposit,84,rare
0,No Deposit,135,GBR
0,No Deposit,11,rare
0,No Deposit,5,PRT
1,No Deposit,175,PRT
1,No Deposit,105,PRT
0,No Deposit,99,IRL
1,No Deposit,81,PRT
0,No Deposit,152,POL
1,No Deposit,103,PRT
1,No Deposit,96,PRT
0,No Deposit,124,GBR
0,No Deposit,354,PRT
1,No Deposit,116,PRT
0,No Deposit,119,GBR
0,No Deposit,1,FRA
0,No Deposit,0,rare
0,No Deposit,5,BEL
0,No Deposit,0,ESP
0,No Deposit,46,CHE
0,No Deposit,0,PRT
0,No Deposit,0,PRT
0,No Deposit,0,ESP
0,No Deposit,6,PRT
0,No Deposit,44,FRA
0,No Deposit,42,ESP
1,No Deposit,64,PRT
0,No Deposit,65,PRT
0,No Deposit,93,FRA
0,No Deposit,72,ESP
0,No Deposit,42,PRT
1,No Deposit,65,PRT
1,No Deposit,121,PRT
0,No Deposit,104,rare
0,No Deposit,1,ESP
0,No Deposit,56,rare
0,No Deposit,114,GBR
0,No Deposit,85,IRL
1,No Deposit,65,PRT
1,No Deposit,95,PRT
1,No Deposit,97,PRT
1,No Deposit,97,PRT
0,No Deposit,6,ESP
0,No Deposit,78,rare
0,No Deposit,50,rare
0,No Deposit,0,PRT
1,No Deposit,105,PRT
0,No Deposit,110,rare
0,No Deposit,138,GBR
1,No Deposit,89,PRT
1,No Deposit,62,PRT
0,No Deposit,110,rare
1,No Deposit,76,PRT
0,No Deposit,87,GBR
1,No Deposit,35,PRT
0,No Deposit,104,GBR
0,No Deposit,66,rare
0,No Deposit,34,GBR
0,No Deposit,131,GBR
0,No Deposit,167,GBR
0,No Deposit,7,PRT
0,No Deposit,7,PRT
0,No Deposit,71,ESP
1,No Deposit,101,PRT
0,No Deposit,48,CHE
0,No Deposit,99,GBR
1,No Deposit,102,PRT
1,No Deposit,32,PRT
0,No Deposit,71,ESP
1,No Deposit,102,PRT
0,No Deposit,127,rare
0,No Deposit,119,rare
1,No Deposit,77,PRT
0,No Deposit,79,GBR
0,No Deposit,4,FRA
0,No Deposit,65,PRT
0,No Deposit,61,rare
1,No Deposit,36,PRT
1,No Deposit,124,PRT
0,No Deposit,33,GBR
1,No Deposit,68,PRT
0,No Deposit,99,PRT
0,No Deposit,99,IRL
0,No Deposit,85,GBR
0,No Deposit,110,GBR
0,No Deposit,75,GBR
0,No Deposit,33,GBR
1,No Deposit,347,PRT
1,No Deposit,65,PRT
0,No Deposit,35,GBR
0,No Deposit,87,IRL
0,No Deposit,128,GBR
1,No Deposit,92,PRT
1,No Deposit,114,PRT
0,No Deposit,65,IRL
1,No Deposit,106,PRT
0,No Deposit,83,ESP
1,No Deposit,158,PRT
0,No Deposit,86,GBR
0,No Deposit,103,IRL
0,No Deposit,125,GBR
1,No Deposit,4,PRT
0,No Deposit,131,GBR
0,No Deposit,125,GBR
0,No Deposit,93,GBR
1,No Deposit,185,PRT
1,No Deposit,34,PRT
1,No Deposit,12,PRT
0,No Deposit,130,PRT
1,No Deposit,33,PRT
0,No Deposit,121,PRT
1,No Deposit,58,PRT
0,No Deposit,185,FRA
0,No Deposit,128,IRL
0,No Deposit,111,rare
1,No Deposit,349,PRT
1,No Deposit,73,PRT
1,No Deposit,61,PRT
0,No Deposit,94,GBR
0,No Deposit,96,rare
0,No Deposit,109,GBR
0,No Deposit,65,GBR
0,No Deposit,124,FRA
0,No Deposit,84,GBR
0,No Deposit,95,GBR
0,No Deposit,90,GBR
0,No Deposit,112,PRT
0,No Deposit,130,rare
0,No Deposit,78,rare
1,No Deposit,36,PRT
1,No Deposit,159,PRT
1,No Deposit,75,PRT
0,No Deposit,158,IRL
0,No Deposit,108,rare
0,No Deposit,158,IRL
0,No Deposit,70,IRL
1,No Deposit,1,DEU
0,No Deposit,76,GBR
1,No Deposit,183,IRL
0,No Deposit,21,DEU
0,No Deposit,21,PRT
0,No Deposit,21,DEU
1,No Deposit,21,PRT
1,No Deposit,21,PRT
0,No Deposit,34,POL
0,No Deposit,119,USA
1,No Deposit,6,PRT
0,No Deposit,8,rare
1,No Deposit,68,PRT
1,No Deposit,68,PRT
0,No Deposit,137,IRL
0,No Deposit,154,IRL
0,No Deposit,76,POL
0,No Deposit,21,PRT
0,No Deposit,71,GBR
0,No Deposit,36,ESP
0,No Deposit,64,FRA
0,No Deposit,29,PRT
1,No Deposit,352,PRT
0,No Deposit,76,rare
0,No Deposit,76,PRT
0,No Deposit,75,GBR
0,No Deposit,115,IRL
0,No Deposit,84,GBR
0,No Deposit,77,GBR
1,No Deposit,7,PRT
0,No Deposit,0,PRT
0,No Deposit,16,PRT
0,No Deposit,2,PRT
0,No Deposit,0,ESP
0,No Deposit,9,ESP
0,No Deposit,8,ESP
1,No Deposit,109,PRT
0,No Deposit,9,PRT
0,No Deposit,8,ESP
1,No Deposit,60,PRT
0,No Deposit,79,IRL
1,No Deposit,67,PRT
1,No Deposit,74,PRT
0,No Deposit,119,GBR
0,No Deposit,51,IRL
0,No Deposit,106,GBR
0,No Deposit,119,GBR
0,No Deposit,39,PRT
0,No Deposit,1,ESP
1,No Deposit,37,PRT
1,No Deposit,37,PRT
0,No Deposit,10,GBR
1,No Deposit,75,PRT
1,No Deposit,59,PRT
1,No Deposit,61,PRT
1,No Deposit,61,PRT
1,No Deposit,61,PRT
0,No Deposit,44,GBR
0,No Deposit,47,rare
0,No Deposit,64,IRL
1,No Deposit,354,PRT
0,No Deposit,98,PRT
0,No Deposit,136,rare
0,No Deposit,116,GBR
1,No Deposit,54,PRT
0,No Deposit,41,rare
0,No Deposit,11,DEU
0,No Deposit,32,DEU
1,No Deposit,73,PRT
0,No Deposit,53,GBR
0,No Deposit,100,GBR
0,No Deposit,73,GBR
0,No Deposit,177,GBR
0,No Deposit,51,GBR
1,No Deposit,81,PRT
0,No Deposit,47,IRL
1,No Deposit,81,PRT
0,No Deposit,163,GBR
0,No Deposit,59,IRL
1,No Deposit,55,PRT
0,No Deposit,97,IRL
0,No Deposit,85,IRL
0,No Deposit,177,GBR
0,No Deposit,0,GBR
0,No Deposit,0,FRA
1,No Deposit,80,PRT
1,No Deposit,77,PRT
0,No Deposit,69,rare
1,No Deposit,80,PRT
1,No Deposit,77,PRT
0,No Deposit,56,GBR
1,No Deposit,80,PRT
1,No Deposit,80,PRT
1,No Deposit,98,PRT
1,No Deposit,56,PRT
0,No Deposit,60,GBR
0,No Deposit,77,POL
0,No Deposit,53,rare
0,No Deposit,72,ESP
1,No Deposit,119,PRT
0,No Deposit,164,POL
1,No Deposit,64,PRT
1,No Deposit,89,PRT
1,No Deposit,57,PRT
0,No Deposit,54,IRL
0,No Deposit,172,IRL
0,No Deposit,60,GBR
1,No Deposit,13,PRT
0,No Deposit,165,IRL
0,No Deposit,55,GBR
1,No Deposit,76,PRT
0,No Deposit,81,IRL
0,No Deposit,96,IRL
0,No Deposit,61,rare
0,No Deposit,19,PRT
0,No Deposit,50,PRT
0,No Deposit,0,DEU
0,No Deposit,2,PRT
0,No Deposit,2,FRA
0,No Deposit,55,FRA
0,No Deposit,56,rare
0,No Deposit,55,FRA
1,No Deposit,55,PRT
1,No Deposit,2,PRT
0,No Deposit,54,PRT
1,No Deposit,142,PRT
0,No Deposit,51,PRT
0,No Deposit,49,FRA
0,No Deposit,93,GBR
0,No Deposit,48,IRL
1,No Deposit,68,PRT
0,No Deposit,92,DEU
0,No Deposit,97,ROU
0,No Deposit,48,PRT
0,No Deposit,58,GBR
1,No Deposit,70,PRT
0,No Deposit,41,GBR
0,No Deposit,0,rare
1,No Deposit,63,PRT
0,No Deposit,44,PRT
0,No Deposit,19,FRA
0,No Deposit,57,rare
0,No Deposit,24,FRA
0,No Deposit,22,FRA
0,No Deposit,51,FRA
0,No Deposit,23,FRA
0,No Deposit,79,IRL
0,No Deposit,48,BEL
0,No Deposit,51,PRT
0,No Deposit,78,GBR
0,No Deposit,24,ESP
0,No Deposit,45,GBR
1,No Deposit,24,PRT
0,No Deposit,44,GBR
0,No Deposit,78,GBR
0,No Deposit,45,IRL
0,No Deposit,115,GBR
0,No Deposit,50,GBR
0,No Deposit,45,IRL
1,No Deposit,103,PRT
0,No Deposit,145,GBR
0,No Deposit,113,ARG
0,No Deposit,102,PRT
0,No Deposit,113,ARG
0,No Deposit,0,ESP
1,No Deposit,29,PRT
1,No Deposit,115,PRT
0,No Deposit,73,IRL
0,No Deposit,115,IRL
0,No Deposit,115,IRL
0,No Deposit,20,rare
0,No Deposit,56,rare
0,No Deposit,50,IRL
0,No Deposit,20,rare
0,No Deposit,53,rare
0,No Deposit,46,rare
1,No Deposit,23,PRT
0,No Deposit,63,GBR
0,No Deposit,200,IRL
0,No Deposit,56,rare
0,No Deposit,49,rare
0,No Deposit,56,rare
0,No Deposit,0,rare
1,Non Refund,87,PRT
0,No Deposit,114,GBR
0,No Deposit,1,DEU
0,No Deposit,5,PRT
0,No Deposit,1,PRT
1,No Deposit,4,PRT
0,No Deposit,192,GBR
0,No Deposit,192,GBR
0,No Deposit,192,GBR
0,No Deposit,39,IRL
0,No Deposit,25,OMN
1,No Deposit,192,PRT
0,No Deposit,53,IRL
1,No Deposit,21,PRT
0,No Deposit,19,BEL
0,No Deposit,10,ESP
0,No Deposit,61,PRT
1,No Deposit,72,PRT
